## Comments
## ClipGeometrySegmentTest

## [InputGeom] nvarchar(1000) NOT NULL
## [StartMeasure] float NOT NULL
## [EndMeasure] float NOT NULL
## [Tolerance] float NOT NULL
## [ExpectedGeom] nvarchar(1000) NOT NULL
## [Comments] nvarchar(1000) NOT NULL

## Each line represents one test data to be inserted in DB
## Parameter Separator ||

## Should follow the same order of parameter; white space at the start and end of each param will be truncated                                                                                         
## [InputGeom]                                                              ||[StartMeasure]    ||[EndMeasure]  ||[Tolerance]   ||[ExpectedGeom]                                                       ||[Comments]
LINESTRING (205850 103975 0, 205800 103950 55.902, 205775 103925 91.257, 205750 103875 147.159, 205750 103825 197.159, 205775 103775 253.06, 205800 103750 288.416, 205850 103725 344.317, 205900 103725 394.317, 205950 103750 450.219, 205975 103775 485.575, 206000 103825 541.476)    ||0    || 541.476   ||0.5         ||LINESTRING (205850 103975 0, 205800 103950 55.902, 205775 103925 91.257, 205750 103875 147.159, 205750 103825 197.159, 205775 103775 253.06, 205800 103750 288.416, 205850 103725 344.317, 205900 103725 394.317, 205950 103750 450.219, 205975 103775 485.575, 206000 103825 541.476)       ||
LINESTRING (215600 104200 0, 215575 104250 55.902, 215550 104275 91.257, 215500 104300 147.159, 215450 104300 197.159, 215400 104275 253.06, 215375 104250 288.416, 215350 104200 344.317, 215350 104150 394.317, 215375 104100 450.219, 215400 104075 485.575, 215450 104050 541.476)    ||0    || 541.476   ||0.5         ||LINESTRING (215600 104200 0, 215575 104250 55.902, 215550 104275 91.257, 215500 104300 147.159, 215450 104300 197.159, 215400 104275 253.06, 215375 104250 288.416, 215350 104200 344.317, 215350 104150 394.317, 215375 104100 450.219, 215400 104075 485.575, 215450 104050 541.476)       ||
LINESTRING (215625 103775 0, 215650 103725 55.902, 215675 103700 91.257, 215725 103675 147.159, 215775 103675 197.159, 215825 103700 253.06, 215850 103725 288.416, 215875 103775 344.317, 215875 103825 394.317, 215850 103875 450.219, 215825 103900 485.575, 215775 103925 541.476)    ||0    || 541.476   ||0.5         ||LINESTRING (215625 103775 0, 215650 103725 55.902, 215675 103700 91.257, 215725 103675 147.159, 215775 103675 197.159, 215825 103700 253.06, 215850 103725 288.416, 215875 103775 344.317, 215875 103825 394.317, 215850 103875 450.219, 215825 103900 485.575, 215775 103925 541.476)       ||
LINESTRING (215625 103775 0, 215650 103725 55.902, 215675 103700 91.257, 215725 103675 147.159, 215775 103675 197.159, 215825 103700 253.06, 215850 103725 288.416, 215875 103775 344.317, 215875 103825 394.317, 215850 103875 450.219, 215825 103900 485.575, 215775 103925 541.476)    ||0    || 541.476   ||0.5         ||LINESTRING (215625 103775 0, 215650 103725 55.902, 215675 103700 91.257, 215725 103675 147.159, 215775 103675 197.159, 215825 103700 253.06, 215850 103725 288.416, 215875 103775 344.317, 215875 103825 394.317, 215850 103875 450.219, 215825 103900 485.575, 215775 103925 541.476)       ||
LINESTRING (215775 104050 0, 215825 104075 55.902, 215850 104100 91.257, 215875 104150 147.159, 215875 104200 197.159, 215850 104250 253.06, 215825 104275 288.416, 215775 104300 344.317, 215725 104300 394.317, 215675 104275 450.219, 215650 104250 485.575, 215625 104200 541.476)    ||0    || 541.476   ||0.5         ||LINESTRING (215775 104050 0, 215825 104075 55.902, 215850 104100 91.257, 215875 104150 147.159, 215875 104200 197.159, 215850 104250 253.06, 215825 104275 288.416, 215775 104300 344.317, 215725 104300 394.317, 215675 104275 450.219, 215650 104250 485.575, 215625 104200 541.476)       ||
## POINT Types
POINT(5 5 10) ||0   ||9     ||0.5   ||NULL              ||
POINT(5 5 10) ||0   ||10    ||0.5   ||NULL              ||
POINT(5 5 10) ||10  ||10    ||0.5   ||POINT(5 5 10)     ||
POINT(5 5 10) ||9   ||9     ||0.5   ||NULL              ||
POINT(5 5 10) ||11  ||11    ||0.5   ||NULL              ||
POINT(5 5 10) ||11  ||14    ||0.5   ||NULL              ||
## MULTILINESTRING Types
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||0      ||15    ||0.5   ||NULL  ||Multiline start and end measure beyond range
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||-5     ||-1    ||0.5   ||NULL  ||Multiline start and end measure less than start measure of segment
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||-1     ||-5    ||0.5   ||NULL  ||Multiline start and end measure less than start measure of segment
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||1      ||-5    ||0.5   ||NULL  ||Multiline end measure less than start measure of segment
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||-5     ||1     ||0.5   ||NULL  ||Multiline start measure less than start measure of segment
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||13     ||20    ||0.5   ||NULL  ||Multiline start and end measure greater than end measure of segment
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||20     ||13    ||0.5   ||NULL  ||Multiline start and end measure greater than end measure of segment
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||20     ||12    ||0.5   ||NULL  ||Multiline start measure greater than end measure of segment
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||12     ||20    ||0.5   ||NULL  ||Multiline measure greater than end measure of segment
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2      ||20    ||0.5   ||NULL  ||Multiline measure within range and start shape point measure
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2.3    ||20    ||0.5   ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2.6    ||20    ||0.5   ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2.7    ||20    ||0.5   ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2      ||11.5  ||0.5   ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2      ||10.6  ||0.5   ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2      ||11    ||0.5   ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2.6    ||3     ||0.5   ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2.6    ||3     ||0.5   ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2.5    ||3     ||0.5   ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2.45   ||3     ||0.5   ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2.4   ||3     ||0.5   ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2.38   ||3     ||0.5   ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2.37   ||3     ||0.5   ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2.35   ||3     ||0.5   ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2.33   ||3     ||0.5   ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||4.2    ||6     ||0.5   ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||4.5    ||6     ||0.5   ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||5      ||6     ||0.5   ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||9      ||10.6     ||0.5   ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
