## Comments
## SplitGeometrySegmentTest

## [InputGeom] nvarchar(1000) NOT NULL
## [Measure] float NOT NULL
## [ExpectedGoem1] nvarchar(1000) NOT NULL
## [ExpectedGeom2] nvarchar(1000) NOT NULL
## [Comments] nvarchar(1000)

## Each line represents one test data to be inserted in DB
## Parameter Separator ||
## Should follow the same order of parameter; white space at the start and end of each param will be truncated
## [InputGeom]                                                            ||[Measure]     ||[ExpectedGoem1]                           ||[ExpectedGoem2]                                                                              ||[Comments]
##
## POINT TYPES
##
MULTILINESTRING ((1.0 1.0 10.0, 1.0 6.0 12.0, 1.0 10.0 12.0, 2.0 5.0 12.0), (1.0 11.0 14.0, 1.0 12.0 16.0, 1.0 14.0 18.0, 1.0 14.0 20.0, 1.0 15.0 22.0), (1.0 20.0 22.0, 1.0 25.0 24.0), (1.0 30.0 26.0, 1.0 35.0 28.0))     ||12     ||LINESTRING (2 2 NULL 0, 2 4 NULL 2)       ||LINESTRING (2 4 NULL 2, 8 4 NULL 8, 12 4 NULL 12, 12 10 NULL 18, 8 10 NULL 22, 5 14 NULL 27) ||MULTILINESTRING
MULTILINESTRING((1 1 12, 1 6 12, 1 10 12), (1 11 12, 1 12 12, 1 14 12, 1 14 12, 1 15 12), (1 20 12, 1 25 12), (1 30 12, 1 35 12))             ||12     ||LINESTRING (2 2 NULL 0, 2 4 NULL 2)       ||LINESTRING (2 4 NULL 2, 8 4 NULL 8, 12 4 NULL 12, 12 10 NULL 18, 8 10 NULL 22, 5 14 NULL 27) ||MULTILINESTRING
MULTILINESTRING((1 1 10, 1 6 60, 1 10 232), (1 11 232, 1 12 232, 1 14 400, 1 14 450, 1 15 454), (1 20 500, 1 25 670), (1 30 898, 1 35 10))    ||10     ||LINESTRING (2 2 NULL 0, 2 4 NULL 2)       ||LINESTRING (2 4 NULL 2, 8 4 NULL 8, 12 4 NULL 12, 12 10 NULL 18, 8 10 NULL 22, 5 14 NULL 27) ||MULTILINESTRING
MULTILINESTRING((1 1 10, 1 6 60, 1 10 232), (1 11 200, 1 12 212, 1 14 400, 1 14 450, 1 15 454), (1 20 500, 1 25 670), (1 30 898, 1 35 1000))  ||60     ||LINESTRING (2 2 NULL 0, 2 4 NULL 2)       ||LINESTRING (2 4 NULL 2, 8 4 NULL 8, 12 4 NULL 12, 12 10 NULL 18, 8 10 NULL 22, 5 14 NULL 27) ||MULTILINESTRING
MULTILINESTRING((1 1 10, 1 6 60, 1 10 232), (1 11 200, 1 12 212, 1 14 400, 1 14 450, 1 15 454), (1 20 500, 1 25 670), (1 30 898, 1 35 1000))  ||50     ||LINESTRING (2 2 NULL 0, 2 4 NULL 2)       ||LINESTRING (2 4 NULL 2, 8 4 NULL 8, 12 4 NULL 12, 12 10 NULL 18, 8 10 NULL 22, 5 14 NULL 27) ||MULTILINESTRING
MULTILINESTRING((1 1 10, 1 6 60, 1 10 232), (1 11 200, 1 12 212, 1 14 400, 1 14 450, 1 15 454), (1 20 500, 1 25 670), (1 30 898, 1 35 1000))  ||120    ||LINESTRING (2 2 NULL 0, 2 4 NULL 2)       ||LINESTRING (2 4 NULL 2, 8 4 NULL 8, 12 4 NULL 12, 12 10 NULL 18, 8 10 NULL 22, 5 14 NULL 27) ||MULTILINESTRING
MULTILINESTRING((1 1 10, 1 6 60, 1 10 232), (1 11 200, 1 12 212, 1 14 400, 1 14 450, 1 15 454), (1 20 500, 1 25 670), (1 30 898, 1 35 1000))  ||232    ||LINESTRING (2 2 NULL 0, 2 4 NULL 2)       ||LINESTRING (2 4 NULL 2, 8 4 NULL 8, 12 4 NULL 12, 12 10 NULL 18, 8 10 NULL 22, 5 14 NULL 27) ||MULTILINESTRING
MULTILINESTRING((1 1 10, 1 6 60, 1 10 232), (1 11 200, 1 12 212, 1 14 400, 1 14 450, 1 15 454), (1 20 500, 1 25 670), (1 30 898, 1 35 1000))  ||350    ||LINESTRING (2 2 NULL 0, 2 4 NULL 2)       ||LINESTRING (2 4 NULL 2, 8 4 NULL 8, 12 4 NULL 12, 12 10 NULL 18, 8 10 NULL 22, 5 14 NULL 27) ||MULTILINESTRING
MULTILINESTRING((1 1 10, 1 6 60, 1 10 232), (1 11 200, 1 12 212, 1 14 400, 1 14 450, 1 15 454), (1 20 500, 1 25 670), (1 30 898, 1 35 1000))  ||400    ||LINESTRING (2 2 NULL 0, 2 4 NULL 2)       ||LINESTRING (2 4 NULL 2, 8 4 NULL 8, 12 4 NULL 12, 12 10 NULL 18, 8 10 NULL 22, 5 14 NULL 27) ||MULTILINESTRING
MULTILINESTRING((1 1 10, 1 6 60, 1 10 232), (1 11 234, 1 12 400, 1 14 200, 1 14 450, 1 15 454), (1 20 500, 1 25 670), (1 30 898, 1 35 1000))  ||234    ||LINESTRING (2 2 NULL 0, 2 4 NULL 2)       ||LINESTRING (2 4 NULL 2, 8 4 NULL 8, 12 4 NULL 12, 12 10 NULL 18, 8 10 NULL 22, 5 14 NULL 27) ||MULTILINESTRING
MULTILINESTRING((1 1 10, 1 6 60, 1 10 232), (1 11 200, 1 12 212, 1 14 400, 1 14 450, 1 15 454), (1 20 500, 1 25 670), (1 30 898, 1 35 1000))  ||1000   ||LINESTRING (2 2 NULL 0, 2 4 NULL 2)       ||LINESTRING (2 4 NULL 2, 8 4 NULL 8, 12 4 NULL 12, 12 10 NULL 18, 8 10 NULL 22, 5 14 NULL 27) ||MULTILINESTRING
MULTILINESTRING((1 1 10, 1 6 60, 1 10 232), (1 11 200, 1 12 212, 1 14 400, 1 14 450, 1 15 454), (1 20 500, 1 25 670), (1 30 898, 1 35 100))   ||10     ||LINESTRING (2 2 NULL 0, 2 4 NULL 2)       ||LINESTRING (2 4 NULL 2, 8 4 NULL 8, 12 4 NULL 12, 12 10 NULL 18, 8 10 NULL 22, 5 14 NULL 27) ||MULTILINESTRING
MULTILINESTRING((1 1 10, 1 6 60, 1 10 232), (1 11 200, 1 12 212, 1 14 400, 1 14 450, 1 15 454), (1 20 500, 1 25 670), (1 30 898, 1 35 100))   ||50     ||LINESTRING (2 2 NULL 0, 2 4 NULL 2)       ||LINESTRING (2 4 NULL 2, 8 4 NULL 8, 12 4 NULL 12, 12 10 NULL 18, 8 10 NULL 22, 5 14 NULL 27) ||MULTILINESTRING
MULTILINESTRING((1 1 10, 1 6 60, 1 10 232), (1 11 200, 1 12 212, 1 14 400, 1 14 450, 1 15 454), (1 20 500, 1 25 670), (1 30 898, 1 35 100))   ||60     ||LINESTRING (2 2 NULL 0, 2 4 NULL 2)       ||LINESTRING (2 4 NULL 2, 8 4 NULL 8, 12 4 NULL 12, 12 10 NULL 18, 8 10 NULL 22, 5 14 NULL 27) ||MULTILINESTRING
MULTILINESTRING((1 1 10, 1 6 60, 1 10 232), (1 11 200, 1 12 212, 1 14 400, 1 14 450, 1 15 454), (1 20 500, 1 25 670), (1 30 898, 1 35 100))   ||232    ||LINESTRING (2 2 NULL 0, 2 4 NULL 2)       ||LINESTRING (2 4 NULL 2, 8 4 NULL 8, 12 4 NULL 12, 12 10 NULL 18, 8 10 NULL 22, 5 14 NULL 27) ||MULTILINESTRING
MULTILINESTRING((1 1 10, 1 6 60, 1 10 232), (1 11 200, 1 12 212, 1 14 400, 1 14 450, 1 15 454), (1 20 500, 1 25 670), (1 30 898, 1 35 100))   ||200    ||LINESTRING (2 2 NULL 0, 2 4 NULL 2)       ||LINESTRING (2 4 NULL 2, 8 4 NULL 8, 12 4 NULL 12, 12 10 NULL 18, 8 10 NULL 22, 5 14 NULL 27) ||MULTILINESTRING
MULTILINESTRING((1 1 10, 1 6 60, 1 10 232), (1 11 200, 1 12 212, 1 14 400, 1 14 450, 1 15 454), (1 20 500, 1 25 670), (1 30 898, 1 35 100))   ||100    ||LINESTRING (2 2 NULL 0, 2 4 NULL 2)       ||LINESTRING (2 4 NULL 2, 8 4 NULL 8, 12 4 NULL 12, 12 10 NULL 18, 8 10 NULL 22, 5 14 NULL 27) ||MULTILINESTRING
MULTILINESTRING((1 1 10, 1 10 60, 1 10 232), (1 11 234, 1 12 400, 1 14 200, 1 14 450, 1 15 454), (1 20 500, 1 25 670), (1 30 898, 1 35 1000)) ||60     ||LINESTRING (2 2 NULL 0, 2 4 NULL 2)       ||LINESTRING (2 4 NULL 2, 8 4 NULL 8, 12 4 NULL 12, 12 10 NULL 18, 8 10 NULL 22, 5 14 NULL 27) ||MULTILINESTRING
