## Comments
## OffsetGeometrySegmentTest

## [InputGeom] nvarchar(1000) NOT NULL
## [StartMeasure] float NOT NULL
## [EndMeasure] float NOT NULL
## [ExpectedGeom] nvarchar(1000) NOT NULL

## Each line represents one test data to be inserted in DB
## Parameter Separator ||
## Should follow the same order of parameter; white space at the start and end of each param will be truncated
## [InputGeom]                                                              ||[StartMeasure]    ||[EndMeasure]  ||[Offset]  ||[Tolerance]   ||[ExpectedGeom]                                                               ||[Comments]
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||20     ||13       ||2    ||0.5    ||NULL  ||Multiline start and end measure greater than end measure of segment
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||20     ||12       ||2    ||0.5    ||NULL  ||Multiline start measure greater than end measure of segment
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||12     ||20       ||2    ||0.5    ||NULL  ||Multiline measure greater than end measure of segment
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2      ||20       ||2    ||0.5    ||NULL  ||Multiline measure within range and start shape point measure
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2.3    ||20       ||2    ||0.5    ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2.6    ||20       ||2    ||0.5    ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2.7    ||20       ||2    ||0.5    ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2      ||11.5     ||2    ||0.5    ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2      ||10.6     ||2    ||0.5    ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2      ||11       ||2    ||0.5    ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2.6    ||3        ||2    ||0.5    ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2.6    ||3        ||2    ||0.5    ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2.5    ||3        ||2    ||0.5    ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2.45   ||3        ||2    ||0.5    ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2.4    ||3        ||2    ||0.5    ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2.38   ||3        ||2    ||0.5    ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2.37   ||3        ||2    ||0.5    ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2.35   ||3        ||2    ||0.5    ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||2.33   ||3        ||2    ||0.5    ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||4.2    ||6        ||2    ||0.5    ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||4.5    ||6        ||2    ||0.5    ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||5      ||6        ||2    ||0.5    ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
MULTILINESTRING((1 1 1, 2 2 2, 3 3 3), (4 4 4, 5.125 5.125 5.125, 6 6 6), (10 10 10, 11.25 11.25 11.25, 12 12 12)) ||9      ||10.6     ||2    ||0.5    ||NULL  ||Multiline measure within range and start not a shape point measure and within tolerance
LINESTRING(-122.360 47.656 47.656, -122.343 47.656 47.656, -122.310 47.690 47.656, -122.310 47.670 47.656, -122.300 47.630 47.656)                    ||47.656 ||47.630   ||2    ||3      ||NULL  ||Special
LINESTRING(-122.360 47.656 4, -122.343 47.656 4, -122.310 47.690 4, -122.310 47.670 4, -122.300 47.630 4)                   ||4         ||4   ||0.001   ||3.5      ||NULL  ||Special
