## Comments
## MergeGeometrySegmentTest Test

## [InputGeom1] nvarchar(1000) NOT
## [InputGeom2] nvarchar(1000) NOT
## [ExpectedGeom] bit NOT
## [Tolerance] FLOAT NOT
## [Comments] nvarchar(1000) NOT

## Each line represents one test data to be inserted in DB
## Parameter Separator ||
## Should follow the same order of parameter; white space at the start and end of each param will be truncated

## [InputGeom1]                                     ||[InputGeom2]                                      ||[ExpectedResut1]                                                              ||[Tolerance]   ||[Comments]
MULTILINESTRING (( 1 1 0, 1 10 102), (1 12 130, 1 13 155, 1 15 200))    ||  MULTILINESTRING (( 0.6 0.7 100, 9 1 190), (6 1 210, 0.8 14.6 220))  ||MULTILINESTRING ((1 1 0, 1 10 9), (1 12 9, 1 13 10, 0.8 14.6 11.6124515496597, 6 1 26.1726713282208), (9 1 26.1726713282208, 0.6 0.7 34.5780267638939))       ||0.5       ||
##  Opposite Directions of Measure
MULTILINESTRING (( 1 1 100, 1 10 102), (1 12 130, 1 13 155, 1 15 200))  ||  MULTILINESTRING (( 0.6 0.7 40, 9 1 32), (6 1 21, 0.8 14.6 12))      ||MULTILINESTRING ((1 1 0, 1 10 9), (1 12 9, 1 13 10, 0.8 14.6 11.6124515496597, 6 1 26.1726713282208), (9 1 26.1726713282208, 0.6 0.7 34.5780267638939))       ||0.5       ||



### MULTILINESTRING AND LINESTRING COMBINATIONS


##  End – Start Connected Structure (MLS - LS)

##  Same Directions of Measure
MULTILINESTRING (( 1 1 0, 1 10 102), (1 12 130, 1 13 155, 1 15 200))    ||  LINESTRING ( 0.5 14.7 10, 2 10 23, 2 15 69)     ||MULTILINESTRING ((1 1 0, 1 10 8.99999999999998), (1 12 8.99999999999998, 1 13 9.99999999999998, 0.5 14.7 11.7720045146669, 2 10 16.7055630680845, 2 15 21.7055630680845))     ||0.5       ||
##  Opposite Directions of Measure
MULTILINESTRING (( 1 1 0, 1 10 102), (1 12 130, 1 13 155, 1 15 200))    ||  LINESTRING ( 0.5 14.7 100, 2 15 9)              ||MULTILINESTRING ((1 1 0, 1 10 90000000000002), (1 12 90000000000002, 1 13 10, 0.5 14.7 11.772004514667, 2 15 13.3017103687448))       ||0.5       ||

##  End – End Connected Structure (MLS - LS)

##  Same Directions of Measure
MULTILINESTRING (( 1 1 0, 1 10 102), (1 12 130, 1 13 155, 1 15 200))    ||  LINESTRING ( 1.5 16 10, 2 10 23, 1.4 14.5 69)   ||MULTILINESTRING ((1 1 0, 1 10 8.99999999999999), (1 12 8.99999999999999, 1 13 9.99999999999999, 1.4 14.5 11.552417469626, 2 10 16922412547525, 1.5 16 22.1130385441486))        ||0.5       ||
##  Opposite Directions of Measure
MULTILINESTRING (( 1 1 0, 1 10 102), (1 12 130, 1 13 155, 1 15 200))    ||  LINESTRING ( 1.5 16 20, 2 10 13, 1.4 14.5 9)    ||MULTILINESTRING ((1 1 0, 1 10 8.99999999999999), (1 12 8.99999999999999, 1 13 9.99999999999999, 1.4 14.5 11.552417469626, 2 10 16922412547525, 1.5 16 22.1130385441486))        ||0.5       ||

##  Start – Start Connected Structure (MLS - LS)

##  Same Directions of Measure
MULTILINESTRING (( 1 1 7, 1 10 102), (1 12 130, 1 13 155, 1 15 200))    ||  LINESTRING (0.5 0.6 10, 2 15 69)                ||MULTILINESTRING ((2 15 0, 1 1 14356688476182, 1 10 23356688476182), (1 12 23356688476182, 1 13 24356688476182, 1 15 26356688476182))        ||0.5       ||
##  Opposite Directions of Measure
MULTILINESTRING (( 1 1 0, 1 10 102), (1 12 130, 1 13 155, 1 15 200))    ||  LINESTRING (0.5 0.7 100, 2 15 9)                ||MULTILINESTRING ((2 15 0, 1 1 14356688476182, 1 10 23356688476182), (1 12 23356688476182, 1 13 24356688476182, 1 15 26356688476182))        ||0.5       ||

##  Start – End Connected Structure (MLS - LS)

##  Same Directions of Measure
MULTILINESTRING (( 1 1 0, 1 10 102), (1 12 130, 1 13 155, 1 15 200))    ||  LINESTRING (14 1 100, 9 1 190, 0.8 0.6 220)     ||MULTILINESTRING ((14 1 0, 9 1 5, 1 1 13, 1 10 22), (1 12 22, 1 13 23, 1 15 25))       ||0.5       ||
##  Opposite Directions of Measure
MULTILINESTRING (( 1 1 0, 1 10 102), (1 12 130, 1 13 155, 1 15 200))    ||  LINESTRING (14 1 100, 6 1 10, 0.8 0.6 8)        ||MULTILINESTRING ((14 1 0, 6 1 8, 1 1 13, 1 10 22), (1 12 22, 1 13 23, 1 15 25))       ||0.5       ||

##  Both ends Connected Structure (MLS - LS)

##  Same Directions of Measure
MULTILINESTRING (( 1 1 0, 1 10 102), (1 12 130, 1 13 155, 1 15 200))    ||  LINESTRING (1  0.8  100, 9 1 190, 0.8 14.8 220) ||MULTILINESTRING ((1 1 0, 1 10 9), (1 12 9, 1 13 10, 0.8 14.8 11.8110770276275, 9 1 27.8634911762844, 1 0.8 35.8659907857814))     ||0.5       ||
##  Opposite Directions of Measure
MULTILINESTRING (( 1 1 0, 1 10 102), (1 12 130, 1 13 155, 1 15 200))    ||  LINESTRING (1  0.8  100, 9 1 90, 0.8 14.8 22)   ||MULTILINESTRING ((1 1 0, 1 10 9), (1 12 9, 1 13 10, 0.8 14.8 11.8110770276275, 9 1 27.8634911762844, 1 0.8 35.8659907857814))     ||0.5       ||



### LINESTRING AND MULTILINESTRING COMBINATIONS


##  Start - End Connected Structure (LS - MLS)

##  Same Directions of Measure
LINESTRING ( 0.5 14.7 10, 2 10 23, 2 15 69)     ||  MULTILINESTRING (( 1 1 0, 1 10 102), (1 12 130, 1 13 155, 1 15 200))        ||MULTILINESTRING ((1 1 0, 1 10 8.99999999999998), (1 12 8.99999999999998, 1 13 9.99999999999998, 0.5 14.7 11.7720045146669, 2 10 16.7055630680845, 2 15 21.7055630680845))     ||0.5       ||
##  Opposite Directions of Measure
LINESTRING ( 0.5 14.7 100, 2 10 23, 2 15 9)     ||  MULTILINESTRING (( 1 1 0, 1 10 102), (1 12 130, 1 13 155, 1 15 200))        ||MULTILINESTRING ((1 1 0, 1 10 8.99999999999998), (1 12 8.99999999999998, 1 13 9.99999999999998, 0.5 14.7 11.7720045146669, 2 10 16.7055630680845, 2 15 21.7055630680845))     ||0.5       ||

##  Start – Start Connected Structure (LS - MLS)

##  Same Directions of Measure
LINESTRING ( 0.5 0.6 10, 2 10 23, 2 15 69)      ||  MULTILINESTRING (( 1 1 0, 1 10 102), (1 12 130, 1 13 155, 1 15 200))        ||MULTILINESTRING ((1 15 0, 1 13 2, 1 12 3), (1 10 3, 0.5 0.6 12.413288479591, 2 10 21.9322169907208, 2 15 26.9322169907208))       ||0.5       ||
##  Opposite Directions of Measure
LINESTRING ( 0.5 0.6 100, 2 10 23, 2 15 5)      ||  MULTILINESTRING (( 1 1 0, 1 10 102), (1 12 130, 1 13 155, 1 15 200))        ||MULTILINESTRING ((1 15 0, 1 13 2, 1 12 3), (1 10 3, 0.5 0.6 12.413288479591, 2 10 21.9322169907208, 2 15 26.9322169907208))       ||0.5       ||

##  Both ends Connected Structure (LS - MLS)

##  Same Directions of Measure
LINESTRING ( 1 14.7 10, 2 10 23, 2 15 69)       ||  MULTILINESTRING (( 0.5 14.7 0, 1 10 102), (1 12 130, 1 13 155, 2 15 200))   ||MULTILINESTRING ((1 14.7 0, 2 10 4.8052055106936, 2 15 9.80520551069361, 1 13 12412734881934, 1 12 13412734881934), (1 10 13412734881934, 0.5 14.7 17.767794407432))        ||0.5       ||
##  Opposite Directions of Measure
LINESTRING ( 1 14.7 100, 2 10 23, 2 15 19)      ||  MULTILINESTRING (( 0.5 14.7 0, 1 10 102), (1 12 130, 1 13 155, 2 15 200))   ||MULTILINESTRING ((1 14.7 0, 2 10 4.8052055106936, 2 15 9.80520551069361, 1 13 12412734881934, 1 12 13412734881934), (1 10 13412734881934, 0.5 14.7 17.767794407432))        ||0.5       ||

## POINT Types

## POINT and POINT
POINT( 5 6 10)                                                                  ||POINT( 7 8 20)                                                                    ||NULL  ||0.5    ||Point and Point
POINT( 7 8 20)                                                                  ||POINT( 5 6 10)                                                                    ||NULL  ||0.5    ||Point and Point
                                                                                    
## POINT and LINESTRING                                                                                     
POINT( 5 6 10)                                                                  ||LINESTRING (1  0.8  100, 9 1 190, 0.8 14.8 220)                                   ||LINESTRING (1 0.8 0, 9 1 80249960949702, 0.8 14.8 24549137581539)     ||0.5    ||Point and LineString
LINESTRING (1  0.8  100, 9 1 190, 0.8 14.8 220)                                 ||POINT( 5 6 10)                                                                    ||LINESTRING (1 0.8 0, 9 1 80249960949702, 0.8 14.8 24549137581539)     ||0.5    ||LineString and Point
POINT( 50 60 10)                                                                ||LINESTRING (205000 104000 0, 200000 104000 5000, 205500 104000 10500)             ||LINESTRING (205000 104000 0, 200000 104000 5000, 205500 104000 10500)  ||  0.5 || points of line get overlapped
                            
## POINT and MULTILINESTRING                            
POINT( 5 6 10)                                                                  ||MULTILINESTRING (( 0.5 14.7 0, 1 10 102), (1 12 130, 1 13 155, 2 15 200))         ||MULTILINESTRING ((0.5 14.7 0, 1 10 4.72652091923859), (1 12 4.72652091923859, 1 13 5.72652091923859, 2 15 7.96258889673838))      ||0.5    ||Point and MultiLineString
MULTILINESTRING (( 0.5 14.7 0, 1 10 102), (1 12 130, 1 13 155, 2 15 200))       ||POINT( 5 6 10)                                                                    ||MULTILINESTRING ((0.5 14.7 0, 1 10 4.72652091923859), (1 12 4.72652091923859, 1 13 5.72652091923859, 2 15 7.96258889673838))      ||0.5    ||MultiLineString and Point
