## Comments
## ConvertToLrsGeom

## [InputGeom] nvarchar(1000) NOT NULL
## [StartMeasure] float NOT NULL
## [EndMeasure] float NOT NULL
## [ExpectedGeom] bit NOT NULL
## [comments] nvarchar(1000) NOT NULL

## Each line represents one test data to be inserted in DB
## Parameter Separator ||
## Should follow the same order of parameter; white space at the start and end of each param will be truncated
## [InputGeom]                                                                                        ||[StartMeasure    ||[EndMeasure]     ||[ExpectedGeom]                                                                                                                                                                                                                                                                                                                                                                                                                 ||[Comments]
##
## LINESTRING Types
##
MULTILINESTRING((1 1 ,2 2, 3 3),(4 4, 5 5, 6 6), (8 8, 9 9, 10 10), (11 11, 12 12, 13 13, 14 14))     ||8                ||4                ||MULTILINESTRING ((1 1 NULL 4, 2 2 NULL 5.5555555555555554, 3 3 NULL 7.1111111111111107), (4 4 NULL 7.1111111111111107, 5 5 NULL 8.6666666666666661, 6 6 NULL 10.222222222222221), (8 8 NULL 10.222222222222221, 9 9 NULL 11.777777777777777, 10 10 NULL 13.333333333333332), (11 11 NULL 13.333333333333332, 12 12 NULL 14.888888888888888, 13 13 NULL 16.444444444444443, 14 14 NULL 18))                                     ||
MULTILINESTRING((1 1 ,2 2, 3 3),(4 4, 5 5, 6 6), (8 8, 9 9, 10 10), (11 11, 12 12, 13 13, 14 14))     ||9                ||15               ||MULTILINESTRING ((1 1 NULL 4, 2 2 NULL 5.5555555555555554, 3 3 NULL 7.1111111111111107), (4 4 NULL 7.1111111111111107, 5 5 NULL 8.6666666666666661, 6 6 NULL 10.222222222222221), (8 8 NULL 10.222222222222221, 9 9 NULL 11.777777777777777, 10 10 NULL 13.333333333333332), (11 11 NULL 13.333333333333332, 12 12 NULL 14.888888888888888, 13 13 NULL 16.444444444444443, 14 14 NULL 18))                                     ||
MULTILINESTRING((1 1 ,2 2, 3 3),(4 4, 5 5, 6 6), (8 8, 9 9, 10 10), (11 11, 12 12, 13 13, 14 14))     ||12               ||0                ||MULTILINESTRING ((1 1 NULL 4, 2 2 NULL 5.5555555555555554, 3 3 NULL 7.1111111111111107), (4 4 NULL 7.1111111111111107, 5 5 NULL 8.6666666666666661, 6 6 NULL 10.222222222222221), (8 8 NULL 10.222222222222221, 9 9 NULL 11.777777777777777, 10 10 NULL 13.333333333333332), (11 11 NULL 13.333333333333332, 12 12 NULL 14.888888888888888, 13 13 NULL 16.444444444444443, 14 14 NULL 18))                                     ||
MULTILINESTRING((1 1 ,2 2, 3 3),(4 4, 5 5, 6 6), (8 8, 9 9, 10 10), (11 11, 12 12, 13 13, 14 14))     ||                 ||                 ||MULTILINESTRING ((1 1 NULL 4, 2 2 NULL 5.5555555555555554, 3 3 NULL 7.1111111111111107), (4 4 NULL 7.1111111111111107, 5 5 NULL 8.6666666666666661, 6 6 NULL 10.222222222222221), (8 8 NULL 10.222222222222221, 9 9 NULL 11.777777777777777, 10 10 NULL 13.333333333333332), (11 11 NULL 13.333333333333332, 12 12 NULL 14.888888888888888, 13 13 NULL 16.444444444444443, 14 14 NULL 18))                                     ||
MULTILINESTRING((1 1 ,2 2, 3 3),(4 4, 5 5, 6 6), (8 8, 9 9, 10 10), (11 11, 12 12, 13 13, 14 14))     ||                 ||0                ||MULTILINESTRING ((1 1 NULL 4, 2 2 NULL 5.5555555555555554, 3 3 NULL 7.1111111111111107), (4 4 NULL 7.1111111111111107, 5 5 NULL 8.6666666666666661, 6 6 NULL 10.222222222222221), (8 8 NULL 10.222222222222221, 9 9 NULL 11.777777777777777, 10 10 NULL 13.333333333333332), (11 11 NULL 13.333333333333332, 12 12 NULL 14.888888888888888, 13 13 NULL 16.444444444444443, 14 14 NULL 18))                                     ||
##
## POINT Types
##
POINT(2 3)                                                                                            ||1                ||7                 ||POINT(2 3 7)                                                                                                                                                                                                                                                                                                                                                                                                                  ||
POINT(6 7)                                                                                            ||89               ||-6                ||POINT(6 7 -6)                                                                                                                                                                                                                                                                                                                                                                                                                 ||
POINT(6 7)                                                                                            ||NULL             ||-6                ||POINT(6 7 -6)                                                                                                                                                                                                                                                                                                                                                                                                                 ||
POINT(6 7)                                                                                            ||6                ||NULL              ||POINT(6 7 -6)                                                                                                                                                                                                                                                                                                                                                                                                                 ||
POINT(6 7)                                                                                            ||                 ||                  ||POINT(6 7 -6)                                                                                                                                                                                                                                                                                                                                                                                                                 ||
POINT(6 7)                                                                                            ||9                || 8                ||POINT(6 7 -6)                                                                                                                                                                                                                                                                                                                                                                                                                 ||
